cluster,scalar,offset,lon,lat,type,country,hub_height_m,rotor_diameter_m,elevation,slope,aspect,roughness,curvature,distance_to_coast_km,nearby_mean_correction,nearby_correction_variance,turbine_density,era5_elevation_error,era5_roughness,subgrid_terrain_variance,latitude,longitude,abs_latitude,coastal_latitude
148.0,0.8774990822327317,0.4192325504838107,10.727272727272727,55.5,onshore,DK,45.844742693773824,50.13722998729352,30.216115720925792,0.17967256679948032,174.10158106173918,30.853962459217176,-5.679188017793676e-07,0.9647757236834009,0.8251123054916123,0.10981479640527024,25,-20.751227338425142,0.10829252749681473,31.783592984337016,55.5,10.727272727272727,55.5,55.5
149.0,0.9555687500629256,0.1690930784281754,10.954545454545455,55.5,onshore,DK,45.844742693773824,50.13722998729352,-62.405816155357044,0.36149777867572364,232.44858508462823,31.580774554391628,-3.3413247411796577e-07,9.089870465440315,0.8313522810323076,0.11435222470509017,26,68.36503172910037,0.01591343805193901,34.55217745899039,55.5,10.954545454545455,55.5,55.5
150.0,0.9973601827644611,0.01061022712538,11.181818181818182,55.5,onshore,DK,45.844742693773824,50.13722998729352,-100.0,0.5771350614789216,348.8959127896198,49.10736672330129,9.907090811114002e-07,0.8067569189721454,0.8182491474977872,0.1374894688120873,24,115.60828023904698,0.14255423843860626,53.42170886176096,55.5,11.181818181818182,55.5,55.5
151.0,0.7467821558042949,0.821635091658424,11.40909090909091,55.5,onshore,DK,45.844742693773824,50.13722998729352,-0.8621841243196862,0.688598762793387,196.6801456784475,48.977677956891036,-8.820449398882308e-07,15.261792298229304,0.8272478692122509,0.14754253873270126,23,29.05121314098185,0.31452542543411255,45.465784966442946,55.5,11.40909090909091,55.5,55.5
152.0,0.8646554158931898,0.5074600515895793,11.636363636363637,55.5,onshore,DK,45.844742693773824,50.13722998729352,-88.61103036363195,0.2345583787777602,79.41805025833426,59.84233195662025,1.2375558964478777e-06,15.383241668626033,0.8278435927431379,0.14953862018875402,26,119.06056309461043,0.30092674493789673,59.56205813562132,55.5,11.636363636363637,55.5,55.5
153.0,0.6767261278026238,1.0878303015247586,11.863636363636363,55.5,onshore,DK,45.844742693773824,50.13722998729352,-100.0,0.3197527859403137,228.81051836087494,32.40472742561884,1.1905835965098724e-06,11.932907231289246,0.8518962326525914,0.13182003135474277,25,130.44953273097846,0.30092674493789673,59.56205813562132,55.5,11.863636363636363,55.5,55.5
154.0,0.7884891280254079,0.7515673644012996,12.09090909090909,55.5,onshore,DK,45.844742693773824,50.13722998729352,46.180416428940774,0.33130293099069863,135.41082199041352,50.35200755068213,-1.5298488135023404e-06,7.721374247902917,0.8203465948027447,0.13672525217403686,24,-14.433135486289611,0.27156609296798706,53.379782139191654,55.5,12.09090909090909,55.5,55.5
155.0,0.898370520812241,0.3591081675890866,12.318181818181818,55.5,onshore,DK,45.844742693773824,50.13722998729352,-42.32281310122991,0.7283618729014514,4.255741962903571,53.50165945967061,6.506133610079205e-07,5.393531063486323,0.7890804061706944,0.12648808822562854,22,61.10177344000513,0.13108380138874054,50.71703231439245,55.5,12.318181818181818,55.5,55.5
156.0,1.053360694501642,-0.1933697898468452,12.545454545454545,55.5,onshore,DK,45.844742693773824,50.13722998729352,-18.725382299189352,0.49218315992418216,169.6263049371,48.34962829837162,-3.1876635226596474e-07,3.695088536532186,0.7751841067447408,0.11943738598042525,22,25.331082018894858,0.010132145136594772,49.86215480564212,55.5,12.545454545454545,55.5,55.5
157.0,0.5778050994973941,1.4841490885959117,12.772727272727273,55.5,onshore,DK,45.844742693773824,50.13722998729352,-76.36345098783704,0.2548935113874807,51.102322733251754,37.69472388018168,2.4147369552159745e-07,7.733435210686412,0.797504276391945,0.12298789901032287,20,80.95640616684823,0.15132851898670197,37.965969219038634,55.5,12.772727272727273,55.5,55.5
158.0,0.7227296981166557,0.8449148480649903,13.0,55.5,onshore,DK,45.844742693773824,50.13722998729352,-80.27869656382344,0.4994758455612469,163.44617098417166,35.04414376349465,1.8478320321273374e-07,2.485469078563175,0.7584626521835895,0.14237170314340344,18,86.84854688541644,0.2806503176689148,36.45031392131147,55.5,13.0,55.5,55.5
159.0,0.9325527790257075,0.2507466049279613,13.227272727272727,55.5,onshore,DK,45.844742693773824,50.13722998729352,-83.8697503853488,0.0,90.0,50.84764104462583,1.1722800502055671e-07,10.033944049799429,0.780304633954025,0.1466979281736084,20,114.42802629060186,0.3648459315299988,55.74199311312818,55.5,13.227272727272727,55.5,55.5
160.0,0.8937494959173904,0.3706876810078066,13.454545454545453,55.5,onshore,DK,45.844742693773824,50.13722998729352,-83.24806661329437,0.33298445588226544,19.47984758116175,36.07305512159071,4.171679234146882e-07,8.712509248171623,0.7861651658103626,0.13139456443489372,22,132.8244482172315,0.39737099409103394,34.88300972874883,55.5,13.454545454545453,55.5,55.5
161.0,0.6162264082777387,1.4613873563790198,13.681818181818182,55.5,onshore,DK,45.844742693773824,50.13722998729352,-39.52248309905425,0.22977747648562905,187.93002300257095,28.45707350779836,-6.312240227432897e-07,5.516175658666923,0.8058933711466478,0.12312138877139081,21,94.09188920677198,0.2663653492927551,23.092610730279006,55.5,13.681818181818182,55.5,55.5
162.0,0.8073916909878232,0.660487400580764,13.90909090909091,55.5,onshore,DK,45.844742693773824,50.13722998729352,-78.42794815116095,0.21743149336213854,139.58224472127355,31.407394981600376,6.597718098627491e-08,4.704519665918609,0.8163785625761292,0.11592090427633159,23,127.70916971063845,0.15006668865680695,31.722711507653294,55.5,13.90909090909091,55.5,55.5
163.0,0.6634169216035586,1.2038099154405184,14.136363636363637,55.5,onshore,DK,45.844742693773824,50.13722998729352,-100.0,0.10222439291478802,339.8972883072574,32.33027329756,4.946906310912774e-07,8.066885821467988,0.8299914833460362,0.1058298337586242,24,122.02014425479139,0.05526120588183403,20.01942846497666,55.5,14.136363636363637,55.5,55.5
164.0,0.7409494924102831,0.9308966342243042,14.363636363636363,55.5,onshore,DK,45.844742693773824,50.13722998729352,-93.68246375404753,0.2421336638808909,172.34947980354372,22.571224020327442,3.51228000378235e-07,1.274432171102581,0.8148941204150026,0.09592949590540557,24,115.70260800883892,0.05526120588183403,20.01942846497666,55.5,14.363636363636363,55.5,55.5
165.0,0.8201220421073158,0.6251146509517611,14.59090909090909,55.5,onshore,DK,45.844742693773824,50.13722998729352,-69.03513203873221,0.05335803867125822,82.38219714393281,35.77446189018755,2.471146341289006e-07,16.311095141681736,0.8127781982705232,0.10289293441768048,24,75.26202311838225,8.852401515468955e-05,32.08314654971376,55.5,14.59090909090909,55.5,55.5
166.0,0.933224412071025,0.2432481518241278,14.818181818181818,55.5,onshore,DK,45.844742693773824,50.13722998729352,-11.967726644952876,0.2774345783696775,0.0,36.42366303047599,-8.952284950847157e-07,14.249490520886729,0.8284148092145949,0.09389545504453158,25,17.9126024594512,9.174266597256064e-05,35.39812626224661,55.5,14.818181818181818,55.5,55.5
167.0,0.8927316515422479,0.3930958011747916,15.045454545454545,55.5,onshore,DK,45.844742693773824,50.13722998729352,-36.6159473213247,0.22127437901959063,180.0,35.36170734935487,-1.6204101040723574e-06,20.956373925304096,0.8140218836501133,0.09994984594569277,22,43.11848043979533,9.090820094570518e-05,29.87952897878444,55.5,15.045454545454545,55.5,55.5
168.0,0.7202595651000895,1.1053830850938235,15.272727272727273,55.5,onshore,DK,45.844742693773824,50.13722998729352,-36.6159473213247,0.22127437901959063,180.0,35.36170734935487,-1.6204101040723574e-06,27.305536226000555,0.8334487139440886,0.09777235751116245,19,44.20949712235257,8.602062007412314e-05,0.0,55.5,15.272727272727273,55.5,55.5
169.0,0.8744310423486257,0.4648677036017337,15.5,55.5,onshore,DK,45.844742693773824,50.13722998729352,-36.6159473213247,0.22127437901959063,180.0,35.36170734935487,-1.6204101040723574e-06,36.20969351404175,0.8024970710506681,0.11947308987090322,12,41.73190538613276,8.113303920254111e-05,0.0,55.5,15.5,55.5,55.5
170.0,0.5963286858433118,1.5699508998983065,8.0,55.75,onshore,DK,45.844742693773824,50.13722998729352,106.3061711185332,0.2883677259282323,284.8234108873163,61.500881800568884,-1.3629928048221897e-06,12.823275532247633,0.8198627048736049,0.13082892272848978,13,-105.06194804987571,5.800643702968955e-05,63.608109507573424,55.75,8.0,55.75,55.75
171.0,0.8303020574130384,0.4558990818434997,8.227272727272727,55.75,onshore,DK,45.844742693773824,50.13722998729352,64.7941275712871,0.5989042944360038,191.26507591899824,54.02351571609673,-2.9475487456896983e-07,3.19845875815948,0.7834276919570639,0.1396904829056635,17,-58.058573365085195,0.12166459113359451,62.94006477262993,55.75,8.227272727272727,55.75,55.75
172.0,0.8772532695284714,0.4441402052238963,8.454545454545455,55.75,onshore,DK,45.844742693773824,50.13722998729352,125.97893825418528,0.4664486754707061,47.83399145996493,59.90833230627951,-2.222852433380649e-06,11.235714370408362,0.8052036177123201,0.14715999096420085,21,-106.44753888169315,0.4594513773918152,70.24398174921356,55.75,8.454545454545455,55.75,55.75
173.0,0.5742290704619514,1.5089037851326337,8.681818181818182,55.75,onshore,DK,45.844742693773824,50.13722998729352,-52.18784244678662,0.2821462340323349,182.3000817769789,43.75987274368294,2.0823954825220934e-06,22.445894539165756,0.8241338755177552,0.13082071386008168,23,85.5567111640601,0.6472787261009216,45.78951598130575,55.75,8.681818181818182,55.75,55.75
174.0,0.7042429114873416,1.0960657145165988,8.909090909090908,55.75,onshore,DK,45.844742693773824,50.13722998729352,38.90847060841671,0.33408088190639146,238.15927365495784,42.393886000285164,-1.4695888601820027e-06,30.55177174569358,0.8235474728456036,0.13521018381520156,22,13.555380850159878,0.533607542514801,56.61617135249521,55.75,8.909090909090908,55.75,55.75
175.0,0.7585758898871824,0.8442496675983087,9.136363636363637,55.75,onshore,DK,45.844742693773824,50.13722998729352,-98.64673844278352,0.2021924341422316,29.755174862425804,48.371304029531075,1.7600661720084106e-06,29.99883328009056,0.8037044946885585,0.14201366425121317,23,158.73575687988998,0.4269118905067444,40.48047886800114,55.75,9.136363636363637,55.75,55.75
176.0,0.8198416064000748,0.6609956817854075,9.363636363636363,55.75,onshore,DK,45.844742693773824,50.13722998729352,-28.29876459401539,0.09833309838072452,323.91324508949066,45.02476745800137,6.307377019582577e-07,13.947478480884316,0.7952536647757927,0.14051845961508064,20,88.38778303112184,0.4269118905067444,40.48047886800114,55.75,9.363636363636363,55.75,55.75
177.0,0.7934845014261845,0.7482662270544899,9.59090909090909,55.75,onshore,DK,45.844742693773824,50.13722998729352,0.25708327420537547,0.22865029057220942,74.83544522889345,37.85648372819322,-4.139591919184679e-07,2.943458726003837,0.7920088529491212,0.1105415396299259,23,56.87157153209953,0.3266018033027649,37.87895137564511,55.75,9.59090909090909,55.75,55.75
178.0,0.6423532104138108,1.2393458438258949,9.818181818181818,55.75,onshore,DK,45.844742693773824,50.13722998729352,-41.21495763117859,0.3350037748094725,101.21405382706604,41.12555765950542,1.990184212632157e-07,5.1421658616756245,0.819405922554756,0.10480196082520903,26,86.64436052679025,0.19662947952747345,49.65861515789235,55.75,9.818181818181818,55.75,55.75
179.0,0.6917980925476861,1.0362599410546094,10.045454545454545,55.75,onshore,DK,45.844742693773824,50.13722998729352,-88.84641301105171,0.21334167185627134,61.60676032438738,37.201119573114504,6.653093996371114e-07,0.3497462699991422,0.8172794188395555,0.10572791253241026,28,113.60345964841004,0.07273966819047928,42.400445839354724,55.75,10.045454545454545,55.75,55.75
180.0,0.7008251902489506,0.9857375315019123,10.272727272727273,55.75,onshore,DK,45.844742693773824,50.13722998729352,-21.395035258669473,0.6196136783318523,6.863132117499916,36.870684746009196,2.0007665896471717e-07,8.804833443389729,0.8134094647510786,0.09901893747991496,26,30.467571895161036,0.03322548791766167,39.0310123113081,55.75,10.272727272727273,55.75,55.75
181.0,0.8726768059901161,0.4173445311977919,10.5,55.75,onshore,DK,45.844742693773824,50.13722998729352,-63.8543645687734,0.0869572954893926,223.27021522517947,36.68758644280126,1.1960006171515364e-06,3.033980649840234,0.8055998248609356,0.11533893895753301,28,59.58973012747591,0.03316183015704155,35.92251628201297,55.75,10.5,55.75,55.75
182.0,0.7265268654083578,0.9646791418822256,10.727272727272727,55.75,onshore,DK,45.844742693773824,50.13722998729352,42.93020348315562,0.5778162974418766,162.76230684684413,42.91040972214145,-1.1402885883038206e-06,8.018325091202055,0.8147064916728449,0.12008621117665177,28,-46.92915405177487,0.00016612926265224814,46.042995362535514,55.75,10.727272727272727,55.75,55.75
183.0,0.8514599713189236,0.4385475563847989,10.954545454545455,55.75,onshore,DK,45.844742693773824,50.13722998729352,-100.0,0.2986660491566396,91.99411273045024,40.804193064602636,5.51315974156179e-07,1.0063032617442789,0.8075857256415275,0.12807543186239995,25,99.65091648587948,0.0001779309823177755,42.09046514336,55.75,10.954545454545455,55.75,55.75
184.0,0.5455016262365986,1.532927657985213,11.181818181818182,55.75,onshore,DK,45.844742693773824,50.13722998729352,-25.146380467517417,0.40677295868534113,141.8733527123025,44.795199542422466,-1.9396679588211933e-07,1.1311735209573637,0.82104380049063,0.12270147593727973,23,32.945466817723656,0.11155039817094803,59.94551084258026,55.75,11.181818181818182,55.75,55.75
185.0,0.6039276484002205,1.5032317130178054,11.40909090909091,55.75,onshore,DK,45.844742693773824,50.13722998729352,67.4785692814352,0.5321735054527967,45.196053158635905,55.862335919071576,-1.8235377286610114e-06,3.401465145548676,0.7835263172010387,0.1456012653854505,21,-50.132389887223106,0.25015169382095337,56.72227052247555,55.75,11.40909090909091,55.75,55.75
186.0,0.5578242035865664,1.304573768692216,11.636363636363637,55.75,onshore,DK,45.844742693773824,50.13722998729352,-75.19151965246175,0.3420493633493742,316.18878472744655,49.21164333733691,7.414054128048699e-07,2.0263852399057876,0.7947134897650763,0.1382352158287719,22,94.4464803328419,0.24647946655750275,41.963085759321736,55.75,11.636363636363637,55.75,55.75
187.0,0.6630585606860329,1.044319481184652,11.863636363636363,55.75,onshore,DK,45.844742693773824,50.13722998729352,-100.0,0.12940689889656587,90.0,34.00684298347878,1.9790704811167637e-06,1.0213841596046296,0.7787040897455992,0.14311627256068396,22,119.25496068038015,0.24647946655750275,41.963085759321736,55.75,11.863636363636363,55.75,55.75
188.0,0.6424590828274297,1.0467171420082275,12.09090909090909,55.75,onshore,DK,45.844742693773824,50.13722998729352,47.363787973071936,0.3955673347242473,324.71632228926103,53.742764295852,-1.5729012199964539e-06,0.2549609844417204,0.7761120092908698,0.14366425239108316,21,-27.265968110402216,0.2313593178987503,56.35552660508521,55.75,12.09090909090909,55.75,55.75
189.0,0.8359993024377699,0.5671752896904199,12.318181818181818,55.75,onshore,DK,45.844742693773824,50.13722998729352,-13.699607445967047,0.062492735879032535,113.4886578807293,36.31107050313428,4.767012490985546e-07,10.800676582477095,0.7544640279584327,0.14427499579017508,21,30.96452820445746,0.30752652883529663,33.592276954044415,55.75,12.318181818181818,55.75,55.75
190.0,0.6283003869718898,1.3032901680478497,12.545454545454545,55.75,onshore,DK,45.844742693773824,50.13722998729352,-21.963528624901603,0.18668181926135352,248.66842421469593,45.161636663141664,-1.127840745512962e-07,3.2813768253162015,0.7692057201758575,0.13357036135356054,20,34.034269923535696,0.3371766209602356,44.18420417474566,55.75,12.545454545454545,55.75,55.75
191.0,0.6039465876374411,1.4616472320494018,12.772727272727273,55.75,onshore,DK,45.844742693773824,50.13722998729352,-51.24677350797585,0.29273751740963405,222.6607091130348,30.709054851066117,-2.0592208486376738e-07,9.965512079184437,0.769302165702674,0.13129435144333299,19,64.62083959132235,0.2588440775871277,34.942850147351834,55.75,12.772727272727273,55.75,55.75
192.0,0.7715598387576759,0.5881236655950571,13.0,55.75,onshore,DK,45.844742693773824,50.13722998729352,-62.94257036404319,0.20542484965142027,331.25210602318924,27.96734280480678,-1.4547082253162594e-08,1.644658514747308,0.772612448534022,0.14057669316408553,20,83.5558249062416,0.18078525364398956,25.536169548008946,55.75,13.0,55.75,55.75
193.0,0.6323332805262841,1.3043049859018545,13.227272727272727,55.75,onshore,DK,45.844742693773824,50.13722998729352,-59.069020290871435,0.23250276144250595,170.4220322137225,21.325852100872194,-2.1495973547206671e-07,12.970230870816902,0.7679827445126141,0.12729522783381006,21,114.72824810120932,0.31999915838241577,29.449880803798298,55.75,13.227272727272727,55.75,55.75
194.0,0.7317867701834182,0.9029263357304136,13.454545454545453,55.75,onshore,DK,45.844742693773824,50.13722998729352,-16.43342478594247,0.1601236265014189,289.79606605617823,37.5828206037507,-8.468254253962035e-07,26.11103608355544,0.776594537253797,0.12291574036526257,21,97.27844807689812,0.38179880380630493,35.19666614372336,55.75,13.454545454545453,55.75,55.75
195.0,0.97257146836874,0.1031109582868204,13.681818181818182,55.75,onshore,DK,45.844742693773824,50.13722998729352,-45.32604244043618,0.06310536687674756,210.75610403364564,30.739975571374565,-2.571561480472422e-07,23.385381887595276,0.7789900377799523,0.11810131246220801,23,136.9489881105937,0.49251729249954224,27.714334327478284,55.75,13.681818181818182,55.75,55.75
196.0,0.7079212149144408,1.029105175765647,13.90909090909091,55.75,onshore,DK,45.844742693773824,50.13722998729352,-100.0,0.15633413385915595,270.0,30.477962509387996,4.4228313214452716e-07,20.408109293356528,0.7719832942450598,0.12622964454695365,22,184.17304241573322,0.4642564654350281,30.138141620275857,55.75,13.90909090909091,55.75,55.75
197.0,0.5675390954802063,1.54786345448867,14.136363636363637,55.75,onshore,DK,45.844742693773824,50.13722998729352,-93.66592088424362,0.12853936758461357,270.0,30.74406760463395,4.7548108139262214e-07,4.176361393164227,0.8183951877851735,0.10960008877651028,28,131.56177192983512,0.13976998627185822,27.77552492113321,55.75,14.136363636363637,55.75,55.75
198.0,0.8753321477864342,0.4544139153744937,14.363636363636363,55.75,onshore,DK,45.844742693773824,50.13722998729352,-79.54439083149346,0.1114214473190954,343.18326893962444,37.89459678122193,-1.5104280347480444e-07,8.7270479138167,0.8114147660780467,0.1203657646956583,27,117.44024187708497,0.13976998627185822,27.77552492113321,55.75,14.363636363636363,55.75,55.75
199.0,0.8400161962403017,0.5770099155891873,14.59090909090909,55.75,onshore,DK,45.844742693773824,50.13722998729352,-72.28933230975815,0.5132257316693953,206.94123761668538,38.62775461998503,2.1641666392786424e-07,18.74130885615213,0.8217568668617061,0.12133103180555664,27,84.42300921841198,9.317317744717002e-05,37.666208125843895,55.75,14.59090909090909,55.75,55.75
200.0,0.8682392065504807,0.4578969314854575,14.818181818181818,55.75,onshore,DK,45.844742693773824,50.13722998729352,-43.697283543725845,0.0,90.0,28.70760794741934,-8.436495636711464e-07,19.49414038408791,0.8283682621247417,0.11449758934273814,25,40.255990279078894,9.305396815761924e-05,27.20083688630793,55.75,14.818181818181818,55.75,55.75
201.0,0.6228995221471015,1.4442022256844214,15.045454545454545,55.75,onshore,DK,45.844742693773824,50.13722998729352,-100.0,0.5412942196386833,159.0271762753167,31.6782370988959,-1.1943255249813912e-06,28.25434742027769,0.865179162693753,0.07511297574443998,23,91.35616241593715,9.32923867367208e-05,35.43091981516829,55.75,15.045454545454545,55.75,55.75
202.0,0.7731987065596204,0.7885877004321354,15.272727272727273,55.75,onshore,DK,45.844742693773824,50.13722998729352,-100.0,0.5412942196386833,159.0271762753167,31.6782370988959,-1.1943255249813912e-06,28.093272469016007,0.8559861506664592,0.09259944403261086,20,97.39359938472873,9.365001460537314e-05,0.0,55.75,15.272727272727273,55.75,55.75
203.0,0.74498543715648,0.8675671301662585,15.5,55.75,onshore,DK,45.844742693773824,50.13722998729352,-100.0,0.5412942196386833,159.0271762753167,31.6782370988959,-1.1943255249813912e-06,26.622631801290797,0.8412121401440353,0.10523315347886104,13,97.6349853320196,8.94776894710958e-05,0.0,55.75,15.5,55.75,55.75
204.0,0.5956901929434263,1.4161984009825364,8.0,56.0,onshore,DK,45.844742693773824,50.13722998729352,43.935988496042455,0.6618454573576188,156.06571047934221,32.149606529305196,-2.6067659795277804e-07,7.915915267709483,0.8446247870428525,0.12378647143858938,13,-41.219151818252385,7.314601680263877e-05,48.29512248813569,56.0,8.0,56.0,56.0
205.0,0.8744291035025544,0.4310298410078471,8.227272727272727,56.0,onshore,DK,45.844742693773824,50.13722998729352,-19.678371206829546,0.2770017972049978,215.53195813559512,44.85695521329875,6.243918778810239e-07,5.728041613238401,0.8392109830657033,0.16629841398744888,16,28.222328384484506,0.1208987906575203,50.29284068735863,56.0,8.227272727272727,56.0,56.0
206.0,1.0122801629053897,-0.0414445118190439,8.454545454545455,56.0,onshore,DK,45.844742693773824,50.13722998729352,30.640083992427567,0.4816822247574193,282.02343299813487,51.083182731034,-6.112114256173602e-07,7.082226006745352,0.8119443832664673,0.15180749323123943,18,-6.225996597012209,0.32514315843582153,55.5615861492446,56.0,8.454545454545455,56.0,56.0
207.0,0.6936459246365378,1.087629206968779,8.681818181818182,56.0,onshore,DK,45.844742693773824,50.13722998729352,14.338148192560574,0.24409003651965402,333.7158426792515,32.12483747048145,2.0083740425894482e-07,21.642482494036546,0.8534518921550351,0.13068438938774019,20,26.056007574826864,0.4162222743034363,27.4910815773237,56.0,8.681818181818182,56.0,56.0
208.0,1.111922635242854,-0.375170183570175,8.909090909090908,56.0,onshore,DK,45.844742693773824,50.13722998729352,4.273448539922903,0.3816192509715702,174.31754595347908,24.005624046005945,-2.136224656442173e-07,36.92037240785383,0.8256023924385415,0.12079828620904667,20,51.83310009352991,0.38021308183670044,41.62509373209145,56.0,8.909090909090908,56.0,56.0
209.0,0.7349290305391898,0.9545605146006164,9.136363636363637,56.0,onshore,DK,45.844742693773824,50.13722998729352,12.934525237792055,0.051056297103076534,50.20014419905571,43.23216331206827,3.381770460219215e-08,36.45982218252392,0.8362622322791541,0.13172140087337345,20,51.233358051226105,0.29899030923843384,43.74361690674287,56.0,9.136363636363637,56.0,56.0
210.0,0.901485153621114,0.3543974473062041,9.363636363636363,56.0,onshore,DK,45.844742693773824,50.13722998729352,76.89473483972284,0.17781508312652394,264.3698525989863,44.54104725069347,-1.0400814976584683e-06,24.72451668365531,0.7962423839982298,0.11381178181343544,20,-12.72685155070468,0.29899030923843384,43.74361690674287,56.0,9.363636363636363,56.0,56.0
211.0,0.6402905716767024,1.1300544212124786,9.59090909090909,56.0,onshore,DK,45.844742693773824,50.13722998729352,94.39905929986922,0.39469782349466725,337.4294911099001,36.001711826740326,-1.1243124009483737e-06,20.487631900879876,0.814354215687773,0.11842497451150338,23,-24.728293400581492,0.5298042893409729,41.001506455601266,56.0,9.59090909090909,56.0,56.0
212.0,0.9244799464985504,0.2652886655188073,9.818181818181818,56.0,onshore,DK,45.844742693773824,50.13722998729352,-27.026470806001704,0.6001548120164293,168.56223315071497,45.74604590472803,1.2494687590969373e-06,11.161618155852592,0.7784328383494573,0.10525328605938916,24,89.21506899256389,0.5119765400886536,47.90755735864291,56.0,9.818181818181818,56.0,56.0
213.0,0.7234381305961074,0.8813428988687227,10.045454545454545,56.0,onshore,DK,45.844742693773824,50.13722998729352,-4.608098367864771,0.5684152108433611,329.66599098205023,54.529900415964036,-4.780661108855247e-08,8.517318080407415,0.8114075549175276,0.10725782076408791,28,50.09087703399949,0.33661240339279175,58.932135413656326,56.0,10.045454545454545,56.0,56.0
214.0,0.5517695805456148,1.4753140276137102,10.272727272727273,56.0,onshore,DK,45.844742693773824,50.13722998729352,37.534222431813205,0.5334944864506018,312.9608878385168,46.759426780817996,-5.746146784197392e-07,0.5227719685291352,0.806677905959305,0.10188264838438628,29,-8.781561211493319,0.2509748339653015,48.855149342573185,56.0,10.272727272727273,56.0,56.0
215.0,0.6531211641761965,1.2249961158376552,10.5,56.0,onshore,DK,45.844742693773824,50.13722998729352,-50.50468139311911,0.4496867992421728,191.53847360364261,30.213133757480307,1.0786541463707273e-06,2.099099031651477,0.8136840050978732,0.11053133373279864,31,61.02593204000158,0.04866166040301323,35.68713680149285,56.0,10.5,56.0,56.0
216.0,0.7415951141005019,0.8544744395150764,10.727272727272727,56.0,onshore,DK,45.844742693773824,50.13722998729352,19.892011236508772,0.26007088758321495,310.2743967914204,27.581807593141395,-1.0991648346313294e-06,9.070318464595376,0.8078555250420133,0.1277286094952262,30,-17.303037411986637,0.00014312186976894736,34.47975029734618,56.0,10.727272727272727,56.0,56.0
217.0,0.7311207330638305,0.9581761884395964,10.954545454545455,56.0,onshore,DK,45.844742693773824,50.13722998729352,-39.26427301194301,0.13341938574135487,25.484696897180342,36.66067405114692,3.835111910490869e-08,18.82810720512765,0.8040072806708615,0.14105645169248102,27,39.608277861330926,0.00018114963313564658,35.51584097588002,56.0,10.954545454545455,56.0,56.0
218.0,0.7765146277008401,0.7942265938769713,11.181818181818182,56.0,onshore,DK,45.844742693773824,50.13722998729352,-100.0,0.19550774285023992,29.633364516437375,42.6230893663729,1.01735130716609e-06,6.502997053839547,0.7794928363111228,0.15444339691776238,25,103.89030697600607,0.05971569940447807,37.63116904842978,56.0,11.181818181818182,56.0,56.0
219.0,1.0337507891037467,-0.1236151112368471,11.40909090909091,56.0,onshore,DK,45.844742693773824,50.13722998729352,-53.487687372571926,0.5024310248850494,171.49386750314022,46.98456165079226,-6.195294181306723e-08,2.6150363477195118,0.7630200069099335,0.1428383183464113,23,54.5956827284019,0.059551190584897995,39.826421111081636,56.0,11.40909090909091,56.0,56.0
220.0,0.6457412560633597,1.2670230267292275,11.636363636363637,56.0,onshore,DK,45.844742693773824,50.13722998729352,-34.7001025617009,0.2182013521559556,55.638487455481794,49.26256188054981,3.1077839874434904e-07,4.043932233954816,0.7802430864919183,0.1417682604044071,21,37.64199379430837,0.059705089777708054,48.646554384768706,56.0,11.636363636363637,56.0,56.0
221.0,0.5628194509941835,1.6620769613429822,11.863636363636363,56.0,onshore,DK,45.844742693773824,50.13722998729352,-68.71399515442442,0.655649110818606,191.2203025375788,60.89610263947058,5.561184120785654e-07,1.8187819233706732,0.7786573284614211,0.12671966927326933,20,71.65588638703188,0.059705089777708054,48.646554384768706,56.0,11.863636363636363,56.0,56.0
222.0,0.8236604221627282,0.523999306465163,12.09090909090909,56.0,onshore,DK,45.844742693773824,50.13722998729352,-18.004900663845135,0.17563414878010067,62.77798648113692,48.32619976807583,-8.029731875854694e-07,4.401158687683242,0.7586949264476959,0.1344250590606271,21,22.530936966379638,0.05273277685046196,48.93581352511652,56.0,12.09090909090909,56.0,56.0
223.0,0.8516914306710686,0.4740126456505467,12.318181818181818,56.0,onshore,DK,45.844742693773824,50.13722998729352,-86.33630622091985,0.3215571478649235,319.5743121710781,51.75376888706079,4.888666784286599e-07,8.867695778921158,0.7620348949201934,0.12768408014601762,22,94.52734599048948,0.15242810547351837,52.729517090632605,56.0,12.318181818181818,56.0,56.0
224.0,0.6797873471916898,0.9341770929807324,12.545454545454545,56.0,onshore,DK,45.844742693773824,50.13722998729352,-100.0,0.343788556931336,186.29206581526762,36.71339236867159,1.0055112418034842e-06,1.3467550564035708,0.7791807165107756,0.1255214388593307,22,117.98111206744913,0.289071261882782,40.31884812189088,56.0,12.545454545454545,56.0,56.0
225.0,0.5849823040593625,1.4286730396782248,12.772727272727273,56.0,onshore,DK,45.844742693773824,50.13722998729352,-28.301889130666797,0.4644679528501581,180.0,49.953091572261236,-7.009036454440374e-07,1.3885522476283074,0.7877046360485754,0.11307762630374837,23,65.23856961342595,0.6277697682380676,43.16926240520324,56.0,12.772727272727273,56.0,56.0
226.0,0.6445509839350383,1.2758464491289538,13.0,56.0,onshore,DK,45.844742693773824,50.13722998729352,-61.41901545106682,0.15501394930458898,0.0,34.985015258205216,4.4029054461433695e-07,12.94458364906622,0.802792431880529,0.13335207461420065,23,112.17444392625967,0.7281331419944763,31.032765025827775,56.0,13.0,56.0,56.0
